Order_ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order_Date,CustomerName_x,State,City_x,Year-Month,Customer_ID,ProductID,CustomerName_y,Country,City_y,Subscription_Date,ProductName,Price,CategoryID,Total_Revenue,Profit_Margin,Customer_Lifetime_Value
B-25243,6113,2508,6,Electronics,Laptops,UPI,2024-06-16,Cory Evans,Florida,Orlando,2024-06,71,371,Alexandria Buck,Iran,Nicolasfort,2021-02-20,Creme De Banane - Marie,82.4022,8,36678,41.02731882872567,743428
B-25243,7733,2784,15,Furniture,Tables,EMI,2024-06-16,Cory Evans,Florida,Orlando,2024-06,72,372,Richard Roth,Morocco,New Jasmineshire,2020-02-23,Wine - Two Oceans Cabernet,6.2824,3,115995,36.00155179102548,525957
B-25243,8524,154,14,Furniture,Tables,COD,2024-06-16,Cory Evans,Florida,Orlando,2024-06,73,373,Candice Keller,Zimbabwe,East Summerstad,2020-08-22,Beef - Montreal Smoked Brisket,54.8719,9,119336,1.8066635382449556,576791
B-25243,6187,2344,15,Furniture,Bookcases,EMI,2024-06-16,Cory Evans,Florida,Orlando,2024-06,74,374,Anita Benson,Russian Federation,Skinnerport,2020-02-09,Jagermeister,49.3846,5,92805,37.885889768870214,759915
B-26932,4364,148,18,Furniture,Tables,EMI,2022-07-15,Michael Rodriguez,Ohio,Cincinnati,2022-07,75,375,Regina Stein,Solomon Islands,Raystad,2022-01-15,Snapple Lemon Tea,83.1755,8,78552,3.3913840513290556,1110605
B-26932,736,286,12,Office Supplies,Pens,EMI,2022-07-15,Michael Rodriguez,Ohio,Cincinnati,2022-07,76,376,Debra Riddle,United States Virgin Islands,Colinhaven,2020-07-11,Pasta - Angel Hair,40.8126,11,8832,38.858695652173914,650829
B-25241,9905,633,17,Office Supplies,Pens,EMI,2021-07-18,John Munoz,Texas,Dallas,2021-07,77,377,Brittany Zuniga,Kyrgyz Republic,West Reginald,2021-07-24,"Wine - Red, Cooking",75.0785,1,168385,6.390711761736497,706807
B-25241,9905,633,17,Office Supplies,Pens,EMI,2021-10-02,David Clark,Florida,Tampa,2021-10,78,378,Cassidy Mcmahon,Myanmar,Lake Sherryborough,2020-10-21,Bread Foccacia Whole,90.7877,9,168385,6.390711761736497,594607
B-25044,2493,1221,9,Office Supplies,Paper,Credit Card,2024-04-16,April Welch,Illinois,Springfield,2024-04,79,379,Laurie Pennington,Dominica,Port Katherineville,2020-06-08,Smoked Paprika,89.3046,7,22437,48.97713598074609,540215
B-25044,9849,963,1,Office Supplies,Pens,Credit Card,2024-04-16,April Welch,Illinois,Springfield,2024-04,80,380,Alejandro Blair,Iceland,Thomasland,2020-09-19,Wine - White Cab Sauv.on,85.9743,4,9849,9.77764240024368,569655
B-26137,3423,804,4,Electronics,Printers,Credit Card,2020-07-09,Alan Livingston,Illinois,Peoria,2020-07,81,381,Leslie Jennings,Micronesia,Coreybury,2021-11-13,Vaccum Bag 10x13,44.2337,1,13692,23.488168273444344,661069
B-26137,3423,804,4,Electronics,Printers,Credit Card,2020-07-25,Angela Jackson,Texas,Dallas,2020-07,82,382,Kathleen Mckay,Saint Vincent and the Grenadines,Lake Janiceton,2021-09-12,Soup - Campbells Bean Medley,51.7754,4,13692,23.488168273444344,620385
B-26137,3423,804,4,Electronics,Printers,Credit Card,2024-01-24,Amy Williams,Texas,Austin,2024-01,83,383,Hunter Moreno,Isle of Man,East Clinton,2020-12-28,Cake - Box Window 10x10x2.5,9.9694,2,13692,23.488168273444344,779539
B-26137,3423,804,4,Electronics,Printers,Credit Card,2020-05-04,Laura Jordan,Texas,Dallas,2020-05,84,384,Chad Davidson,Oman,South Joshuashire,2021-11-15,Fond - Neutral,56.5197,10,13692,23.488168273444344,774130
B-26137,3423,804,4,Electronics,Printers,Credit Card,2021-11-13,Richard Maynard,Ohio,Cincinnati,2021-11,85,385,Corey Holt,Fiji,New Glenda,2020-02-18,"Pork - Back, Short Cut, Boneless",22.7091,10,13692,23.488168273444344,398291
B-25545,3900,115,9,Furniture,Chairs,COD,2023-10-07,Lawrence Oliver,Illinois,Springfield,2023-10,86,386,Emma Cunningham,New Zealand,North Jillianview,2022-05-13,Sprouts - Baby Pea Tendrils,42.7112,10,35100,2.9487179487179485,678063
B-26800,8568,2419,11,Electronics,Electronic Games,UPI,2021-10-23,Anthony Williams,New York,Rochester,2021-10,87,387,Duane Woods,Maldives,Lyonsberg,2020-07-21,Fondant - Icing,41.6386,9,94248,28.23295985060691,865602
B-26800,3283,71,6,Office Supplies,Pens,EMI,2021-10-23,Anthony Williams,New York,Rochester,2021-10,88,388,Alison Vargas,Benin,East Cristinabury,2020-11-10,Table Cloth 120 Round White,13.5389,1,19698,2.1626561072190067,383503
B-26987,7643,3720,19,Electronics,Electronic Games,EMI,2022-07-18,Lynn Matthews,Texas,Dallas,2022-07,89,389,Vernon Kane,Yemen,Thomasfurt,2021-04-15,Pomello,62.4447,3,145217,48.67198743948711,609559
B-26144,3461,1537,15,Furniture,Sofas,EMI,2024-08-23,Andrew Griffin,Illinois,Chicago,2024-08,90,390,Lori Flowers,Namibia,North Joeburgh,2021-01-09,"Seedlings - Mix, Organic",1.2956,3,51915,44.4091303091592,721839
B-26144,5714,1438,6,Electronics,Electronic Games,Credit Card,2024-08-23,Andrew Griffin,Illinois,Chicago,2024-08,91,391,Nina Chavez,Bhutan,Cassidychester,2020-03-26,Bread - Bistro White,65.0908,1,34284,25.166258312915645,744841
B-26144,3853,1457,10,Office Supplies,Binders,COD,2024-08-23,Andrew Griffin,Illinois,Chicago,2024-08,92,392,Shane Foley,Hungary,South Dannymouth,2021-07-06,Puree - Passion Fruit,98.8263,5,38530,37.814689852063324,595341
B-25406,6016,431,20,Office Supplies,Pens,UPI,2020-10-28,Megan Williams,Illinois,Chicago,2020-10,93,393,Collin Ayers,Anguilla,South Lonnie,2021-06-29,Olive - Spread Tapenade,59.9572,1,120320,7.164228723404255,499539
B-25658,1290,204,12,Office Supplies,Markers,UPI,2024-06-15,Alison Martin,New York,Buffalo,2024-06,94,394,Sherry Young,Solomon Islands,Frankchester,2021-04-04,Rum - Mount Gay Eclipes,50.1484,3,15480,15.813953488372093,286209
B-25658,1290,204,12,Office Supplies,Markers,UPI,2024-12-19,Samuel Wallace,California,San Francisco,2024-12,95,395,Darrell Douglas,Mali,Daisyborough,2022-02-17,Juice - Lime,91.7833,1,15480,15.813953488372093,688905
B-25733,4569,1693,10,Electronics,Printers,UPI,2020-09-04,Manuel Stark,Illinois,Springfield,2020-09,96,396,Karl Greer,Guyana,East Richard,2022-01-30,Tea - Jasmin Green,36.9165,6,45690,37.05405996935872,625980
B-26993,3083,1151,16,Furniture,Bookcases,Debit Card,2022-04-16,William Villarreal,Florida,Orlando,2022-04,97,397,Lynn Atkinson,Sri Lanka,New Bradview,2021-07-10,Juice - Happy Planet,20.8169,1,49328,37.33376581252027,452388
B-26964,3522,898,15,Office Supplies,Pens,Credit Card,2024-08-29,Brandon Kirk,Ohio,Cleveland,2024-08,98,398,Fred Guerra,Solomon Islands,Ortegaland,2021-09-18,Wine - Wyndham Estate Bin 777,42.3632,11,52830,25.496876774559908,536038
B-26964,3522,898,15,Office Supplies,Pens,Credit Card,2022-01-14,Abigail Brown,California,Los Angeles,2022-01,99,399,Yvonne Farmer,Aruba,Lake Elijahview,2021-08-11,Berry Brulee,50.9114,6,52830,25.496876774559908,495831
B-26955,7301,3602,3,Office Supplies,Binders,Debit Card,2024-04-07,Kristine Carter,Texas,Houston,2024-04,100,400,Clarence Haynes,Honduras,Judymouth,2020-03-11,Carbonated Water - Blackcherry,18.1495,1,21903,49.33570743733735,265762
B-26059,4462,121,8,Electronics,Laptops,COD,2022-04-24,Wesley Deleon,Illinois,Springfield,2022-04,1,401,Sheryl Baxter,Chile,East Leonard,2020-08-24,"Tart Shells - Sweet, 4",53.3634,8,35696,2.7117884356790674,807306
B-26059,6212,1881,17,Electronics,Phones,COD,2022-04-24,Wesley Deleon,Illinois,Springfield,2022-04,2,402,Preston Lozano,Djibouti,East Jimmychester,2021-04-23,Butter - Unsalted,76.3275,5,105604,30.280103026400518,817932
B-26806,4027,1386,3,Furniture,Bookcases,EMI,2020-08-27,Laura Cole,Florida,Tampa,2020-08,3,403,Roy Berry,Antigua and Barbuda,Isabelborough,2020-03-25,Liners - Baking Cups,68.1898,5,12081,34.41768065557487,478466
B-26299,1676,330,14,Electronics,Laptops,EMI,2023-03-01,Lauren Harris,Ohio,Cleveland,2023-03,4,404,Linda Olsen,Dominican Republic,Bensonview,2020-06-02,Pants Custom Dry Clean,65.028,1,23464,19.689737470167064,593543
B-26299,3927,1133,12,Furniture,Bookcases,COD,2023-03-01,Lauren Harris,Ohio,Cleveland,2023-03,5,405,Joanna Bender,Slovakia (Slovak Republic),West Priscilla,2021-04-17,Pastry - Raisin Muffin - Mini,0.4278,11,47124,28.851540616246496,788411
B-26299,2776,887,9,Electronics,Phones,Debit Card,2023-03-01,Lauren Harris,Ohio,Cleveland,2023-03,6,406,Aimee Downs,Bosnia and Herzegovina,Chavezborough,2020-02-25,"Shrimp - Baby, Warm Water",89.7999,9,24984,31.952449567723345,607254
B-26743,7684,1157,12,Furniture,Sofas,COD,2020-10-02,Cameron Miller,Illinois,Chicago,2020-10,7,407,Darren Peck,Pitcairn Islands,Lake Ana,2021-08-24,"Pepsi - Diet, 355 Ml",69.7674,7,92208,15.057261842790211,666528
B-26743,7684,1157,12,Furniture,Sofas,COD,2020-06-23,Jacob Carpenter,New York,Buffalo,2020-06,8,408,Brett Mullen,Bulgaria,Kimport,2021-04-12,Blueberries,68.7346,4,92208,15.057261842790211,698019
B-26743,7684,1157,12,Furniture,Sofas,COD,2023-08-21,Pamela Callahan DVM,Ohio,Columbus,2023-08,9,409,Sheryl Meyers,Cyprus,Robersonstad,2020-01-13,Skirt - 29 Foot,23.522,11,92208,15.057261842790211,558632
B-26757,6008,2498,17,Electronics,Phones,Credit Card,2022-07-16,William Ruiz,Florida,Miami,2022-07,10,410,Michelle Gallagher,Timor-Leste,Elaineberg,2021-11-08,Fenngreek Seed,18.356,6,102136,41.577896138482025,847096
B-26772,7344,2598,20,Furniture,Bookcases,COD,2022-08-01,Paula Marshall,Texas,Dallas,2022-08,11,411,Carl Schroeder,Guernsey,Shannonville,2021-10-20,Durian Fruit,42.0489,6,146880,35.375816993464056,816562
B-26088,6932,3218,20,Office Supplies,Pens,COD,2020-07-16,Natalie Cox,Florida,Orlando,2020-07,12,412,Jenna Dodson,Vietnam,East Andrea,2020-11-29,Lettuce - California Mix,16.0456,5,138640,46.42238892094633,1110272
B-26319,7748,1706,16,Electronics,Electronic Games,EMI,2020-05-02,Andrew Fernandez,Ohio,Cincinnati,2020-05,13,413,Tracey Mata,Togo,South Joannamouth,2021-12-02,Ice Cream Bar - Oreo Cone,95.4065,3,123968,22.018585441404234,665478
B-26319,6381,2763,20,Office Supplies,Markers,UPI,2020-05-02,Andrew Fernandez,Ohio,Cincinnati,2020-05,14,414,Kristine Cox,Sri Lanka,Jodyberg,2021-02-08,Sauerkraut,83.0585,7,127620,43.30042313117066,955451
B-26319,992,64,6,Electronics,Phones,Credit Card,2020-05-02,Andrew Fernandez,Ohio,Cincinnati,2020-05,15,415,Faith Lutz,Singapore,Burchbury,2022-01-26,Mussels - Frozen,8.0069,10,5952,6.451612903225806,692902
B-25364,8649,2631,13,Electronics,Laptops,EMI,2024-01-10,Alisha Saunders,California,San Francisco,2024-01,16,416,Miranda Beasley,Oman,Desireeshire,2022-04-12,Baking Powder,84.6763,10,112437,30.41970169961845,574043
B-25364,8649,2631,13,Electronics,Laptops,EMI,2020-09-30,Travis Chandler DDS,New York,Rochester,2020-09,17,417,Caroline Foley,Western Sahara,West Adriennestad,2021-03-10,"Lamb - Pieces, Diced",43.3781,5,112437,30.41970169961845,623009
B-25655,4099,52,18,Electronics,Laptops,UPI,2022-03-28,Russell Austin,New York,New York City,2022-03,18,418,Greg Mata,Mozambique,Lake Leslie,2022-03-26,Truffle Cups - Brown,92.2516,2,73782,1.2686020980727006,434849
B-26864,2539,324,5,Electronics,Electronic Games,UPI,2021-01-30,Collin Cameron,California,San Francisco,2021-01,19,419,Clifford Jacobson,South Georgia and the South Sandwich Islands,Harmonview,2020-09-24,Pork - Belly Fresh,86.1338,3,12695,12.760929499803073,625354
B-26019,9845,3062,9,Office Supplies,Paper,COD,2025-03-14,Elizabeth Hernandez,Florida,Orlando,2025-03,20,420,Joanna Kirk,French Polynesia,Jamesshire,2021-09-24,Whmis - Spray Bottle Trigger,69.9163,9,88605,31.102082275266635,701994
B-25849,2901,1411,2,Office Supplies,Paper,Debit Card,2021-10-26,William Russell,Texas,Austin,2021-10,21,421,Maxwell Frye,Malta,East Carly,2022-01-12,Soup V8 Roasted Red Pepper,38.8096,6,5802,48.638400551533955,777098
B-25849,2901,1411,2,Office Supplies,Paper,Debit Card,2023-01-11,Sheri Berg,California,Los Angeles,2023-01,22,422,Kiara Houston,Netherlands,South Alvin,2020-09-15,"Garlic - Primerba, Paste",50.2892,5,5802,48.638400551533955,1024077
B-25849,6934,1152,6,Office Supplies,Pens,Credit Card,2021-10-26,William Russell,Texas,Austin,2021-10,23,423,Colleen Howard,Paraguay,Brittanyview,2020-08-19,"Fish - Scallops, Cold Smoked",55.8531,2,41604,16.613787135852323,762430
B-25849,6934,1152,6,Office Supplies,Pens,Credit Card,2023-01-11,Sheri Berg,California,Los Angeles,2023-01,24,424,Janet Valenzuela,Lao People's Democratic Republic,Veronicamouth,2020-09-08,Vinegar - Tarragon,85.8828,3,41604,16.613787135852323,570487
B-25829,9640,2606,2,Furniture,Bookcases,Credit Card,2021-10-31,Anthony Barnett,Illinois,Peoria,2021-10,25,425,Shane Wilcox,Albania,Bryanville,2021-04-06,Wine - Redchard Merritt,56.7898,4,19280,27.033195020746888,735737
B-26065,7930,1981,13,Furniture,Chairs,Credit Card,2023-05-04,Kaitlyn Flores,Ohio,Cleveland,2023-05,26,426,Marcus Moody,Panama,Kaitlyntown,2022-05-24,Scallops - Live In Shell,83.5759,3,103090,24.981084489281212,605743
B-26065,7930,1981,13,Furniture,Chairs,Credit Card,2024-08-09,Rebecca Owen,Illinois,Springfield,2024-08,27,427,Dakota Poole,Belarus,Michealshire,2022-02-20,Wine - Vineland Estate Semi - Dry,46.3252,3,103090,24.981084489281212,783816
B-25267,9894,829,1,Office Supplies,Binders,COD,2022-08-21,Michael Bell,California,San Diego,2022-08,28,428,Frederick Harper,Switzerland,South Marissatown,2022-05-26,Wine - Ruffino Chianti,4.7235,7,9894,8.378815443703253,789169
B-25267,4534,2235,4,Furniture,Tables,COD,2022-08-21,Michael Bell,California,San Diego,2022-08,29,429,Stefanie Fitzpatrick,Saint Vincent and the Grenadines,Acevedoville,2020-07-30,Beef - Short Loin,57.6013,4,18136,49.294221438023825,819868
B-25972,4911,186,20,Electronics,Phones,Debit Card,2022-06-19,Willie Huynh,New York,Buffalo,2022-06,30,430,Kent Bradshaw,Tanzania,North Harold,2020-04-26,Milk - 1%,46.2589,2,98220,3.7874160048869885,969661
B-25972,531,189,20,Furniture,Bookcases,Debit Card,2022-06-19,Willie Huynh,New York,Buffalo,2022-06,31,431,Jack Tate,Zimbabwe,West Samuel,2021-09-15,Muffin Chocolate Individual Wrap,19.9957,10,10620,35.59322033898305,852617
B-25511,9707,3483,10,Electronics,Electronic Games,EMI,2025-01-29,Samuel Hayes,Illinois,Peoria,2025-01,32,432,Tom Trujillo,Denmark,Cunninghamborough,2022-01-13,Beer - Original Organic Lager,32.7153,2,97070,35.881322756773464,686741
B-25511,8521,2584,7,Office Supplies,Paper,COD,2025-01-29,Samuel Hayes,Illinois,Peoria,2025-01,33,433,Gabriel Mejia,Liechtenstein,Port Annatown,2021-04-24,"Beans - Kidney, Red Dry",39.8762,3,59647,30.32507921605445,697963
B-25744,8438,3427,12,Office Supplies,Binders,Credit Card,2022-01-14,Sherry Tran,New York,Buffalo,2022-01,34,434,Kaitlyn Santana,United States of America,New Kaitlyn,2021-09-21,Cookie - Dough Variety,71.1551,7,101256,40.613889547286085,533284
B-25744,1689,109,9,Electronics,Electronic Games,UPI,2022-01-14,Sherry Tran,New York,Buffalo,2022-01,35,435,Faith Moon,Bahamas,West Marthaburgh,2021-11-03,"Salsify, Organic",32.6109,8,15201,6.45352279455299,625910
B-25744,3936,1626,14,Office Supplies,Paper,COD,2022-01-14,Sherry Tran,New York,Buffalo,2022-01,36,436,Tammie Haley,Belize,East Teresa,2022-01-04,Table Cloth 81x81 White,67.9063,7,55104,41.3109756097561,645005
B-26805,7664,1753,19,Electronics,Phones,Debit Card,2023-06-15,Heather Gray,Ohio,Cincinnati,2023-06,37,437,Nicholas Sosa,Uruguay,South Hunter,2021-08-10,Chips Potato All Dressed - 43g,83.5856,10,145616,22.873173277661795,734617
B-25620,721,258,13,Electronics,Laptops,Debit Card,2023-10-18,Benjamin Meadows,Illinois,Peoria,2023-10,38,438,Jordan Gay,Solomon Islands,South Walter,2021-02-24,Juice - Orange,44.9415,2,9373,35.78363384188627,716017
B-25620,721,258,13,Electronics,Laptops,Debit Card,2022-06-13,Micheal Graham,New York,Buffalo,2022-06,39,439,Bruce Esparza,Montenegro,Poolefurt,2021-10-22,"Beef - Chuck, Boneless",56.0919,11,9373,35.78363384188627,393631
B-25620,8364,3055,17,Electronics,Laptops,Credit Card,2023-10-18,Benjamin Meadows,Illinois,Peoria,2023-10,40,440,Sherry Garza,Poland,West John,2021-11-01,Pork - Inside,32.9092,1,142188,36.52558584409373,634982
B-25620,8364,3055,17,Electronics,Laptops,Credit Card,2022-06-13,Micheal Graham,New York,Buffalo,2022-06,41,441,Natalie Gentry,Dominican Republic,West Darius,2020-10-10,Blackberries,72.9439,3,142188,36.52558584409373,956741
B-25620,5234,2021,15,Furniture,Bookcases,EMI,2023-10-18,Benjamin Meadows,Illinois,Peoria,2023-10,42,442,Bryan Dunn,Burkina Faso,North Jimstad,2021-09-08,Wine - Ej Gallo Sierra Valley,72.9041,6,78510,38.61291555215896,546129
B-25620,5234,2021,15,Furniture,Bookcases,EMI,2022-06-13,Micheal Graham,New York,Buffalo,2022-06,43,443,Wayne Simpson,Bolivia,East Rebekahborough,2020-12-13,Lettuce - Spring Mix,90.0169,2,78510,38.61291555215896,429888
B-25325,3944,1559,18,Electronics,Phones,Credit Card,2024-06-12,Jean Jackson,California,San Francisco,2024-06,44,444,Luis Greer,Bulgaria,North Drew,2022-05-15,Cheese - Cambozola,44.0886,8,70992,39.52839756592292,509397
B-25325,6711,1045,12,Office Supplies,Pens,Credit Card,2024-06-12,Jean Jackson,California,San Francisco,2024-06,45,445,Rhonda Frost,Monaco,Lake Lindaburgh,2021-12-06,Pastry - Choclate Baked,59.2467,8,80532,15.571449858441365,568974
B-25325,5031,714,4,Furniture,Tables,Credit Card,2024-06-12,Jean Jackson,California,San Francisco,2024-06,46,446,Joanne Montes,Palau,Gwendolynview,2020-07-01,Sunflower Seed Raw,49.0452,7,20124,14.192009540846751,658639
B-25325,6295,2469,14,Office Supplies,Binders,EMI,2024-06-12,Jean Jackson,California,San Francisco,2024-06,47,447,Geoffrey Guzman,Uzbekistan,Zimmermanland,2020-04-23,"Salmon - Atlantic, Skin On",3.4198,3,88130,39.221604447974585,790026
B-25131,9654,4111,1,Office Supplies,Paper,UPI,2022-06-27,Timothy Murphy,California,San Francisco,2022-06,48,448,Gloria Mccall,Ghana,North Kerriton,2022-03-11,Gatorade - Xfactor Berry,76.8988,5,9654,42.58338512533665,708937
B-25131,3112,1065,20,Office Supplies,Binders,COD,2022-06-27,Timothy Murphy,California,San Francisco,2022-06,49,449,Brady Cohen,United Arab Emirates,North Eileenville,2022-03-10,Nantuket Peach Orange,42.1414,4,62240,34.22236503856041,771322
B-26654,7838,1142,13,Electronics,Phones,UPI,2021-02-18,Mrs. Jennifer Lewis,California,San Francisco,2021-02,50,450,Latoya Mccann,Belarus,Port Sergiofort,2021-12-02,Wine - Vidal Icewine Magnotta,7.107,3,101894,14.570043378412862,783086
B-26654,9300,3146,6,Electronics,Phones,Credit Card,2021-02-18,Mrs. Jennifer Lewis,California,San Francisco,2021-02,51,451,Gerald Hawkins,Canada,New Alberttown,2021-03-19,Soup - Campbells Tomato Ravioli,93.5384,1,55800,33.82795698924731,970445
B-26654,1733,133,17,Office Supplies,Paper,Debit Card,2021-02-18,Mrs. Jennifer Lewis,California,San Francisco,2021-02,52,452,Samuel Crawford,Algeria,South Jasmine,2021-03-27,Napkin White - Starched,28.5653,11,29461,7.674552798615118,509475
B-26195,874,235,15,Office Supplies,Binders,Debit Card,2023-05-29,Bryan Brown,New York,Rochester,2023-05,53,1,Patricia Goodwin,Swaziland,Cowanfort,2021-03-08,Flour - Whole Wheat,74.2988,3,13110,26.887871853546912,615314
B-26195,874,235,15,Office Supplies,Binders,Debit Card,2021-06-04,Christopher Johnson,Florida,Miami,2021-06,54,2,Stacie Richard,Madagascar,New Deborah,2020-10-15,Cookie Chocolate Chip ,91.2329,3,13110,26.887871853546912,471692
B-25842,1248,584,13,Office Supplies,Pens,EMI,2024-01-22,Christina Conner,Ohio,Columbus,2024-01,55,3,Robin West,Ecuador,Wallstown,2022-01-13,Onions ,9.1379,9,16224,46.794871794871796,746499
B-25842,1248,584,13,Office Supplies,Pens,EMI,2022-12-27,Luis Luna,California,San Francisco,2022-12,56,4,Ralph Haas,Palestinian Territory,Lake Ellenchester,2020-05-25,"Sauce - Gravy, Au Jus, Mix",54.3055,9,16224,46.794871794871796,406738
B-25842,3669,154,14,Office Supplies,Markers,EMI,2024-01-22,Christina Conner,Ohio,Columbus,2024-01,57,5,Phyllis Maldonado,Saint Barthelemy,Lake Whitney,2021-01-25,Artichokes - Jerusalem,65.4771,2,51366,4.1973289724720635,356830
B-25842,3669,154,14,Office Supplies,Markers,EMI,2022-12-27,Luis Luna,California,San Francisco,2022-12,58,6,Danny Parrish,United Arab Emirates,East Jaredbury,2021-03-17,Wine - Magnotta - Cab Sauv,79.7184,8,51366,4.1973289724720635,620080
B-25842,514,109,15,Office Supplies,Paper,Debit Card,2024-01-22,Christina Conner,Ohio,Columbus,2024-01,59,7,Kathy Hill,South Georgia and the South Sandwich Islands,Selenabury,2020-11-15,Table Cloth - 53x69 Colour,31.837,9,7710,21.20622568093385,651762
B-25842,514,109,15,Office Supplies,Paper,Debit Card,2022-12-27,Luis Luna,California,San Francisco,2022-12,60,8,Kelli Hardy,Sao Tome and Principe,Huangfort,2020-12-20,Halibut - Steaks,89.8573,5,7710,21.20622568093385,629452
B-25851,3273,85,16,Electronics,Phones,UPI,2024-03-30,Julie Chavez,Ohio,Cincinnati,2024-03,61,9,Lynn Pham,Portugal,East Pennyshire,2020-08-21,Rabbit - Whole,84.4219,11,52368,2.5970058050717997,767733
B-25427,5035,2008,2,Furniture,Chairs,COD,2020-04-04,Richard Blair,Florida,Miami,2020-04,62,10,Shelley Harris,Togo,Port Jasminborough,2020-12-10,Scampi Tail,95.0957,4,10070,39.88083416087388,625369
B-25427,7702,60,19,Electronics,Printers,UPI,2020-04-04,Richard Blair,Florida,Miami,2020-04,63,11,Eddie Jimenez,Ethiopia,West Kristine,2022-03-24,Garbage Bags - Clear,6.2949,9,146338,0.7790184367696702,932719
B-25427,9884,4446,7,Electronics,Printers,EMI,2020-04-04,Richard Blair,Florida,Miami,2020-04,64,12,Chloe Hutchinson,Netherlands,South Julia,2022-05-15,Ezy Change Mophandle,49.3356,4,69188,44.981788749494136,655504
